Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn89;vn;;ТП-48 ввод с Л-22П-13 (с.Деревянное) (ЗН);true;11;0;0;1;0;1;true;ВН-89 Включен;true;ВН-89 Выключен;;;0;0;0;;0;0
vn90;vn;;ТП-48 ввод с Л-5-17 (с.Деревянное);true;11;0;0;1;0;1;true;ВН-90 Включен;true;ВН-90 Выключен;;;0;0;0;;0;0
vn91;vn;;;true;11;0;0;1;0;1;true;ВН-91 Включен;true;ВН-91 Выключен;;;0;0;0;;0;0
vn92;vn;;ТП-28 ввод со стороны ТП-29 (д.Шуйская Чупа) (ЗН);true;11;0;0;1;0;1;true;ВН-92 Включен;true;ВН-92 Выключен;;;0;0;0;;0;0
vn93;vn;;ТП-28 ввод с Л-18П-3 от ТП-37 (д.Шуйская Чупа) (ЗН);true;11;0;0;1;0;1;true;ВН-93 Включен;true;ВН-93 Выключен;;;0;0;0;;0;0
vn94;vn;;ТП-324 ввод с Л-18П-2;true;11;0;0;1;0;1;true;ВН-94 Включен;true;ВН-94 Выключен;;;0;0;0;;0;0
vn95;vn;;ТП-324 ввод с Л-18П-2 КТП-119;true;11;0;0;1;0;1;true;ВН-95 Включен;true;ВН-95 Выключен;;;0;0;0;;0;0
vn96;vn;;ТП-24 ввод с Л-2П-15 от ТП-22 (т/б Косалма);true;11;0;0;1;0;1;true;ВН-96 Включен;true;ВН-96 Выключен;;;0;0;0;;0;0
vn97;vn;;ТП-24 ввод с Л-2П-15 от ВС-11 (т/б Косалма);true;11;0;0;1;0;1;true;ВН-97 Включен;true;ВН-97 Выключен;;;0;0;0;;0;0
vn98;vn;;Л-21-7 между ТП-33 и ТП-212 (за ст.Шуйская);true;11;0;0;1;0;1;true;ВН-98 Включен;true;ВН-98 Выключен;;;0;0;0;;0;0
vn99;vn;;ТП-185 вывод на ТП-186 Л-52П-12 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-99 Включен;true;ВН-99 Выключен;;;0;0;0;;0;0
vn100;vn;;ТП-185 вывод на КЛ ТП-186 Л-52П-2 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-100 Включен;true;ВН-100 Выключен;;;0;0;0;;0;0
vn101;vn;;ТП-186 ввод с ТП-185 Л-52П-12 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-101 Включен;true;ВН-101 Выключен;;;0;0;0;;0;0
vn102;vn;;ТП-186 ввод с ТП-185 Л-52П-2 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-102 Включен;true;ВН-102 Выключен;;;0;0;0;;0;0
vn103;vn;;ТП-41 вывод с ТП-2 Л-5-17 (с.Деревянное);true;11;0;0;1;0;1;true;ВН-103 Включен;true;ВН-103 Выключен;;;0;0;0;;0;0
vn104;vn;;ТП-117 ввод с ТП-120 Л-18П-3 (г-н Бесовец);true;11;0;0;1;0;1;true;ВН-104 Включен;true;ВН-104 Выключен;;;0;0;0;;0;0
vn105;vn;;ТП-375 вывод на ТП-378 (Нефтебаза);true;11;0;0;1;0;1;true;ВН-105 Включен;true;ВН-105 Выключен;;;0;0;0;;0;0
vn106;vn;;ТП-43 ввод с ТП-48 Л-22П-13 (с.Деревянное) (ЗН);true;11;0;0;1;0;1;true;ВН-106 Включен;true;ВН-106 Выключен;;;0;0;0;;0;0
vn107;vn;;ТП-43 ввод с ТП-2 Л-5-17 (с.Деревянное) (ЗН);true;11;0;0;1;0;1;true;ВН-107 Включен;true;ВН-107 Выключен;;;0;0;0;;0;0
vn108;vn;;ТП-125 ввод с Л-18П-2 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-108 Включен;true;ВН-108 Выключен;;;0;0;0;;0;0
vn109;vn;;ТП-125 вывод Л-18П-2 к ТП-196, ВС-2 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-109 Включен;true;ВН-109 Выключен;;;0;0;0;;0;0
vn110;vn;;ТП-50 ввод с Л-38П-2 (Лососинное) (ЗН);true;11;0;0;1;0;1;true;ВН-110 Включен;true;ВН-110 Выключен;;;0;0;0;;0;0
vn111;vn;;ТП-50 ввод с Л-38П-1 (Лососинное) (ЗН);true;11;0;0;1;0;1;true;ВН-111 Включен;true;ВН-111 Выключен;;;0;0;0;;0;0
vn112;vn;;ТП-57 ввод с Л-82-11 от ТП-61 (п.Ладва);true;11;0;0;1;0;1;true;ВН-112 Включен;true;ВН-112 Выключен;;;0;0;0;;0;0
vn113;vn;;ТП-57 вывод с Л-82-11 на ТП-66 (п.Ладва);true;11;0;0;1;0;1;true;ВН-113 Включен;true;ВН-113 Выключен;;;0;0;0;;0;0
vn114;vn;;ТП-66 ввод  Л-82-11 с ТП-57 (п.Ладва);true;11;0;0;1;0;1;true;ВН-114 Включен;true;ВН-114 Выключен;;;0;0;0;;0;0
vn115;vn;;ТП-66 вывод Л-82-11 в сторону ТП-60 и ТП-68 (п.Ладва);true;11;0;0;1;0;1;true;ВН-115 Включен;true;ВН-115 Выключен;;;0;0;0;;0;0
vn116;vn;;"РП-10 кВ ""Котельная"" ввод с ТП-185 (п.Мелиоративный) (ЗН)";true;11;0;0;1;0;1;true;ВН-116 Включен;true;ВН-116 Выключен;;;0;0;0;;0;0
