Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;Val;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vv18_3;vv;ПС18П В3;ПС18П В3 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В3 Включен;true;ПС18П В3 Выключен;1;;0;0;0;0;0;3
vv18_19;vv;ПС18П В19;ПС18П В19 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В19 Включен;true;ПС18П В19 Выключен;1;;0;0;0;0;0;3
vv18_8;vv;ПС18П В8;ПС18П В8 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В8 Включен;true;ПС18П В8 Выключен;1;;0;0;0;0;0;3
vv18_13;vv;ПС18П В13;ПС18П В13 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В13 Включен;true;ПС18П В13 Выключен;1;;0;0;0;0;0;3
vv18_12;vv;ПС18П В12;ПС18П В12 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В12 Включен;true;ПС18П В12 Выключен;0;;0;0;0;0;0;3
vv18_9;vv;ПС18П В9;ПС18П В9 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В9 Включен;true;ПС18П В9 Выключен;1;;0;0;0;0;0;3
vv18_2;vv;ПС18П В2;ПС18П В2 г-н Бесовец;false;11;0;0;1;0;1;true;ПС18П В2 Включен;true;ПС18П В2 Выключен;1;;0;0;0;0;0;3
vv21_18;vv;ПС21 В18;ПС21 В18 Шуя;false;11;0;0;1;0;1;true;ПС21 В18 Включен;true;ПС21 В18 Выключен;1;;0;0;0;0;0;3
vv21_7;vv;ПС21 В7;ПС21 В7 Шуя;false;11;0;0;1;0;1;true;ПС21 В7 Включен;true;ПС21 В7 Выключен;1;;0;0;0;0;0;3
vv21_8;vv;ПС21 В8;ПС21 В8 Шуя;false;11;0;0;1;0;1;true;ПС21 В8 Включен;true;ПС21 В8 Выключен;0;;0;0;0;0;0;3
vv21_12;vv;ПС21 В12;ПС21 В12 Шуя;false;11;0;0;1;0;1;true;ПС21 В12 Включен;true;ПС21 В12 Выключен;1;;0;0;0;0;0;3
