Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
tp91;tp;ТП-91;"ст. Пяжиева Сельга (Л-82-4; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-91 Включена;true;ТП-91 Отключена;;;0;0;0;;0;0
tp92;tp;ТП-92;"пос. Ладва-Ветка, столовая (Л-82-4; 250/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-92 Включена;true;ТП-92 Отключена;;;0;0;0;;0;0
tp93;tp;ТП-93;"пос. Ладва-Ветка, станция (Л-82-10; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-93 Включена;true;ТП-93 Отключена;;;0;0;0;;0;0
tp94;tp;ТП-94;"пос. Ладва-Ветка, поселок (Л-82-4; 160/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-94 Включена;true;ТП-94 Отключена;;;0;0;0;;0;0
tp95;tp;ТП-95;"пос. Ладва-Ветка, биржа ЛПХ (Л-82-4; 400/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-95 Включена;true;ТП-95 Отключена;;;0;0;0;;0;0
tp96;tp;ТП-96;"пос. Ладва-Ветка, ЛПХ (Л-82-10; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-96 Включена;true;ТП-96 Отключена;;;0;0;0;;0;0
tp97;tp;ТП-97;"пос. Ладва-Ветка, поселок (Л-82-10; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-97 Включена;true;ТП-97 Отключена;;;0;0;0;;0;0
tp98;tp;ТП-98;"м.Пухта, ОАО ""Ростелеком"" (Л-22П-1; 25/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-98 Включена;true;ТП-98 Отключена;;;0;0;0;;0;0
tp99;tp;ТП-99;"пос.Ладва-ветка, ""Мегафон"" (Л-82-11; 25/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-99 Включена;true;ТП-99 Отключена;;;0;0;0;;0;0
tp100;tp;ТП-100;"пос.Ладва, 16-ти кв.дома (Л-82-3; 2х400/10; дог. управл. безхозом 1162 от 28.11.11 )";true;11;0;0;1;0;1;true;ТП-100 Включена;true;ТП-100 Отключена;;;0;0;0;;0;0
tp101;tp;ТП-101;"дер. Нижний Бесовец (Л-21-12; 160/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-101 Включена;true;ТП-101 Отключена;;;0;0;0;;0;0
tp102;tp;ТП-102;"Аэропорт ""Петрозаводск"" (Л-21-12/Л-18П-2; 2х400/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-102 Включена;true;ТП-102 Отключена;;;0;0;0;;0;0
tp103;tp;ТП-103;"дер. Верхний Бесовец (Л-21-12; 160/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-103 Включена;true;ТП-103 Отключена;;;0;0;0;;0;0
tp104;tp;ТП-104;"Аэронавигация (Л-18П-2/Л-21-12; 50/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-104 Включена;true;ТП-104 Отключена;;;0;0;0;;0;0
tp105;tp;ТП-105;"Пилорама, Чална. (Л-18П-2; 160/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-105 Включена;true;ТП-105 Отключена;;;0;0;0;;0;0
tp106;tp;ТП-106;"пос. Чална, биржа-поточная линия (Л-18П-2; 400/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-106 Включена;true;ТП-106 Отключена;;;0;0;0;;0;0
tp107;tp;ТП-107;"пос. Чална, биржа-тарный цех (Л-18П-2; 100/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-107 Включена;true;ТП-107 Отключена;;;0;0;0;;0;0
tp108;tp;ТП-108;"Аэродром ""Бесовец"", сев.зап.аэронавигация (Л-21-12/Л-18П-2; 160/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-108 Включена;true;ТП-108 Отключена;;;0;0;0;;0;0
tp109;tp;ТП-109;"пос. Чална, биржа ЛПХ  (Л-18П-2; 320/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-109 Включена;true;ТП-109 Отключена;;;0;0;0;;0;0
tp110;tp;ТП-110;"пос. Чална, контора лесхоза (Л-18П-2; 100/6; дог. аренды № 1 от 26.01.15)";true;11;0;0;1;0;1;true;ТП-110 Включена;true;ТП-110 Отключена;;;0;0;0;;0;0
tp111;tp;ТП-111;"пос. Чална, контора ""Шуялес"" (Л-18П-9; 400/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-111 Включена;true;ТП-111 Отключена;;;0;0;0;;0;0
tp112;tp;ТП-112;"""Скачка"", в/ч (Оборонэнерго) (Л-18П-2; 180/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-112 Включена;true;ТП-112 Отключена;;;0;0;0;;0;0
tp113;tp;ТП-113;"""Лена"", в/ч (Оборонэнерго) (Л-18П-2; 180/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-113 Включена;true;ТП-113 Отключена;;;0;0;0;;0;0
tp114;tp;ТП-114;"""Алтай"", в/ч (Оборонэнерго) (Л-18П-2; 320/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-114 Включена;true;ТП-114 Отключена;;;0;0;0;;0;0
tp115;tp;ТП-115;"Объект в/ч (Оборонэнерго) (Л-18П-8; 400/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-115 Включена;true;ТП-115 Отключена;;;0;0;0;;0;0
tp116;tp;ТП-116;"""Гексод"", в/ч (Оборонэнерго) (Л-18П-8; 250/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-116 Включена;true;ТП-116 Отключена;;;0;0;0;;0;0
tp117;tp;ТП-117;"""Первая зона"", в/ч (Оборонэнерго) (Л-18П-8; 250/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-117 Включена;true;ТП-117 Отключена;;;0;0;0;;0;0
tp118;tp;ТП-118;"""Зарядная"", в/ч (Оборонэнерго) (Л-18П-12; 100/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-118 Включена;true;ТП-118 Отключена;;;0;0;0;;0;0
tp119;tp;ТП-119;"пос. Чална, в/ч (Оборонэнерго) (Л-18П-2; 320/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-119 Включена;true;ТП-119 Отключена;;;0;0;0;;0;0
tp120;tp;ТП-120;"г-н ""Бесовец"", столовая (Л-18П-19; 1 из 2-х 320/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-120 Включена;true;ТП-120 Отключена;;;0;0;0;;0;0
tp121;tp;ТП-121;"""Вторая зона"", в/ч (Оборонэнерго) (Л-18П-12; 250/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-121 Включена;true;ТП-121 Отключена;;;0;0;0;;0;0
tp122;tp;ТП-122;"г-н ""Бесовец"", насосная (Оборонэнерго) (Л-18П-19; 100/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-122 Включена;true;ТП-122 Отключена;;;0;0;0;;0;0
tp123;tp;ТП-123;"г-н ""Бесовец"", городок (Л-18П-3; 630/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-123 Включена;true;ТП-123 Отключена;;;0;0;0;;0;0
tp124;tp;ТП-124;"Котельная, в/ч (Оборонэнерго) (Л-18П-12; 160/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-124 Включена;true;ТП-124 Отключена;;;0;0;0;;0;0
tp125;tp;ТП-125;"пос. Чална, ул. Титова (Л-18П-2; 400/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-125 Включена;true;ТП-125 Отключена;;;0;0;0;;0;0
tp126;tp;ТП-126;"пос. Чална, центр (Л-18П-9; 315/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-126 Включена;true;ТП-126 Отключена;;;0;0;0;;0;0
